date,exp,imp,imae,crude_oil_brent,gas_henry_hub,treasury3month,yuan_dollar_spot_tc,usdollar_euro,ue_m,ue_x,usa_x,usa_m,chn_x,chn_m,year,month
1996-09-01,309.8750522800001,385.6030369999999,41.03523033,22.63047619047619,,5.0915,8.334109999999999,,63509368234.9773,67956400030.0772,70553.0,80748.0,13060733316.783,10853757377.7477,1996,9
1996-10-01,345.19002734000014,401.56864681000025,44.16815334,24.16260869565217,,4.98590909090909,8.329904545454546,,63879397856.0717,70836952881.3971,73769.0,80404.0,15113072209.8593,11373258985.6439,1996,10
1996-11-01,339.64844779999976,393.4147348199999,45.98440709,22.75952380952381,,5.028421052631579,8.329394736842104,,66035592139.1386,72209697672.6237,74263.0,81531.0,13047913301.7615,11422870059.6131,1996,11
1996-12-01,304.8876306900001,343.9103678200004,45.5289047,23.783,,4.910952380952381,8.329014285714285,,66138104738.437805,70628540166.2417,72842.0,83317.0,13556156407.8669,12649927628.0413,1996,12
1997-01-01,278.56348971,414.3065,46.9030979,23.53761904761905,3.451052631578947,5.033809523809524,8.325966666666668,,66055321904.5258,69237255304.69061,72910.0,84179.0,14628293131.3895,11636726307.0776,1997,1
1997-02-01,316.52301980000004,349.9491,43.81903034,20.850526315789477,2.150526315789474,5.00578947368421,8.322742105263158,,62262817496.615295,67907044750.13619,75225.0,85001.0,13236704785.6461,11456594635.0086,1997,2
1997-03-01,380.3630194699999,375.5759000000001,42.30892891,19.133000000000003,1.8905,5.144,8.32575238095238,,62633035471.3946,67465691370.1532,77050.0,85433.0,14300855758.6977,11528919619.3181,1997,3
1997-04-01,359.1037851000001,425.9939999999999,42.42778982,17.555909090909093,2.0327272727272727,5.162272727272728,8.325659090909092,,64186155251.72269,69444556547.0755,77769.0,85855.0,15065238508.8387,11526756475.2495,1997,4
1997-05-01,404.2687368699999,417.19320000000016,42.83955887,19.022857142857145,2.248095238095238,5.048095238095239,8.32285238095238,,64095169775.75311,70473399230.3472,77883.0,86277.0,15304860564.6308,11711213842.121,1997,5
1997-06-01,361.90619630000015,411.5407,43.1822612,17.580000000000002,2.2033333333333336,4.930952380952381,8.32237142857143,,62755688510.4592,69505647106.2985,78889.0,86043.0,15024364066.9389,11513397831.789,1997,6
1997-07-01,353.9948150099999,424.8381999999997,43.16581099,18.4645,2.1895454545454545,5.052272727272727,8.316181818181818,,63311251305.77,69767151864.1272,80099.0,87132.0,15280788754.3504,12272020064.915998,1997,7
1997-08-01,324.40842699999985,407.3931000000002,43.38929019,18.5955,2.4914285714285715,5.141904761904762,8.318680952380952,,62607403067.47,68570652667.9284,78622.0,87365.0,15302833636.9646,11703746581.2108,1997,8
1997-09-01,348.91774608000014,408.04320000000007,43.88917267,18.46095238095238,2.8833333333333333,4.952857142857143,8.31707,,65786436779.43031,70844704403.33899,79287.0,88556.0,15956109082.9896,11623387249.6998,1997,9
1997-10-01,357.13915149000013,465.0908999999997,46.62361632,19.86521739130435,3.073913043478261,4.972727272727273,8.313486363636365,,66633646794.651695,72588390291.29381,79383.0,88472.0,17549250913.4272,12734212224.8826,1997,10
1997-11-01,362.7318795299998,445.8000000000002,49.25821649,19.17421052631579,3.0077777777777777,5.1433333333333335,8.310894444444445,,66847642264.9996,73144664415.88521,78300.0,88086.0,16124733062.294802,12047582656.5754,1997,11
1997-12-01,357.6019801299999,423.9274000000005,51.41672792,17.18190476190476,2.3477272727272727,5.162272727272727,8.3099,,66297303069.815,71878574376.584,79038.0,90327.0,14833559736.8393,12349948194.1245,1997,12
1998-01-01,392.51949103,492.37484939,55.0113942,15.186666666666667,2.091,5.037,8.309445,,65675202834.0027,70306717246.8354,79008.0,89784.0,15729196037.6085,10400737770.8015,1998,1
1998-02-01,368.73310532,429.89261766,46.55678664,14.0695,2.228947368421053,5.08578947368421,8.307173684210525,,65753005130.90871,71644403325.0527,77931.0,89495.0,16440018752.6261,13413267110.3982,1998,2
1998-03-01,458.55750317,528.2141674699999,47.26288868,13.103181818181817,2.2418181818181817,5.031818181818182,8.307595454545455,,65740475572.5002,70990208466.7192,78812.0,91692.0,15622380753.9009,11813967390.8795,1998,3
1998-04-01,459.8255897300001,485.19303006,44.45736315,13.526500000000002,2.427619047619048,4.949523809523809,8.3058,,65425417477.8913,72196979107.86731,77626.0,91566.0,16139934607.6924,11782793163.9166,1998,4
1998-05-01,450.15054412999984,488.52691571000014,45.14043292,14.36315789473684,2.141,4.9985,8.308395,,65015695597.2455,72924171344.02289,77147.0,91349.0,15121156953.241,11696056580.9157,1998,5
1998-06-01,503.66975120000006,533.28974204,46.03448361,12.206363636363635,2.1672727272727275,4.975454545454546,8.31,,67621435459.1897,71895603807.5371,76961.0,90208.0,15410022714.021,11580588993.0989,1998,6
1998-07-01,450.8555809600002,518.2846921,45.42100571,12.079565217391304,2.1672727272727275,4.963636363636364,8.31,,65541675143.1288,72073025329.32469,76149.0,90098.0,15661255481.255,11408685375.2714,1998,7
1998-08-01,424.81060223999975,521.2630985400001,46.34655039,11.914,1.851428571428572,4.902380952380953,8.31,,64472193515.82299,70004976301.8651,75512.0,91540.0,14685754491.4786,11398957544.5269,1998,8
1998-09-01,520.5042123500002,496.7392739899997,46.36905888,13.343636363636364,2.017619047619048,4.606190476190476,8.305452380952381,,69281776828.1823,73090530210.6666,77179.0,91999.0,14660274603.5003,11361522807.7196,1998,9
1998-10-01,522.5675617999996,606.4312081799999,49.41920519,12.702272727272726,1.9122727272727276,3.9614285714285713,8.2778,,70998520682.2252,74154771675.1478,79351.0,94166.0,14419295330.819,11804527272.5829,1998,10
1998-11-01,524.2180450200003,597.0789732600006,53.70062217,11.03904761904762,2.1226315789473684,4.414736842105263,8.277821052631579,,69011757332.9048,73349012066.7233,79117.0,94290.0,14558621332.4099,11899098452.8373,1998,11
1998-12-01,449.1590123099995,541.44467274,53.42732123,9.824285714285717,1.721818181818182,4.390909090909091,8.27795,,69175373681.5291,72851306077.3716,78382.0,93127.0,16031710845.3513,12116553249.8798,1998,12
