cod,date,value,var
1992,1999-01-31T00:00:00-06:00,528.55962495,exp
1992,1999-02-28T00:00:00-06:00,1101.01437136,exp
1992,1999-03-31T00:00:00-06:00,1686.54025833,exp
1992,1999-04-30T00:00:00-06:00,2315.25657668,exp
1992,1999-05-31T00:00:00-06:00,2869.49829926,exp
1992,1999-06-30T00:00:00-06:00,3365.74941892,exp
1992,1999-07-31T00:00:00-06:00,3895.64925638,exp
1992,1999-08-31T00:00:00-06:00,4428.76968133,exp
1992,1999-09-30T00:00:00-06:00,5005.02358766,exp
1992,1999-10-31T00:00:00-06:00,5567.85976573,exp
1992,1999-11-30T00:00:00-06:00,6140.72778428,exp
1992,1999-12-31T00:00:00-06:00,6662.360471,exp
1992,2000-01-31T00:00:00-06:00,329.82925013,exp
1992,2000-02-29T00:00:00-06:00,677.78934329,exp
1992,2000-03-31T00:00:00-06:00,1081.15528047,exp
1992,2000-04-30T00:00:00-06:00,1397.36238256,exp
1992,2000-05-31T00:00:00-06:00,1779.26221909,exp
1992,2000-06-30T00:00:00-06:00,2131.39380619,exp
1992,2000-07-31T00:00:00-06:00,2457.72537987,exp
1992,2000-08-31T00:00:00-06:00,2800.17567788,exp
1992,2000-09-30T00:00:00-06:00,3112.59581473,exp
1992,2000-10-31T00:00:00-06:00,3472.57105001,exp
1992,2000-11-30T00:00:00-06:00,3815.2016075,exp
1992,2000-12-31T00:00:00-06:00,4111.0242855,exp
1992,2001-01-31T00:00:00-06:00,344.47657496,exp
1992,2001-02-28T00:00:00-06:00,669.45681805,exp
1992,2001-03-31T00:00:00-06:00,1044.14815018,exp
1992,2001-04-30T00:00:00-06:00,1353.91257469,exp
1992,2001-05-31T00:00:00-06:00,1768.9624713,exp
1992,2001-06-30T00:00:00-06:00,2139.61860346,exp
1992,2001-07-31T00:00:00-06:00,2463.93423952,exp
1992,2001-08-31T00:00:00-06:00,2825.24863743,exp
1992,2001-09-30T00:00:00-06:00,3139.86772737,exp
1992,2001-10-31T00:00:00-06:00,3496.93883276,exp
1992,2001-11-30T00:00:00-06:00,3847.01583388,exp
1992,2001-12-31T00:00:00-06:00,4116.39277067,exp
1992,2002-01-31T00:00:00-06:00,302.28499786,exp
1992,2002-02-28T00:00:00-06:00,631.59718536,exp
1992,2002-03-31T00:00:00-06:00,984.2690705,exp
1992,2002-04-30T00:00:00-06:00,1352.97076784,exp
1992,2002-05-31T00:00:00-06:00,1773.92131253,exp
1992,2002-06-30T00:00:00-06:00,2119.01462484,exp
1992,2002-07-31T00:00:00-06:00,2475.86829742,exp
1992,2002-08-31T00:00:00-06:00,2829.66491511,exp
1992,2002-09-30T00:00:00-06:00,3166.92983561,exp
1992,2002-10-31T00:00:00-06:00,3536.36620267,exp
1992,2002-11-30T00:00:00-06:00,3895.4146935,exp
1992,2002-12-31T00:00:00-06:00,4178.67933238,exp
1992,2003-01-31T00:00:00-06:00,348.54933439,exp
1992,2003-02-28T00:00:00-06:00,737.23378655,exp
1992,2003-03-31T00:00:00-06:00,1123.84459521,exp
1992,2003-04-30T00:00:00-06:00,1499.48987641,exp
1992,2003-05-31T00:00:00-06:00,1906.81999029,exp
1992,2003-06-30T00:00:00-06:00,2287.43806637,exp
1992,2003-07-31T00:00:00-06:00,2654.30146532,exp
1992,2003-08-31T00:00:00-06:00,3016.93438486,exp
1992,2003-09-30T00:00:00-06:00,3383.13553054,exp
1992,2003-10-31T00:00:00-06:00,3777.17036899,exp
1992,2003-11-30T00:00:00-06:00,4140.91248861,exp
1992,2003-12-31T00:00:00-06:00,4478.34730569,exp
1992,2004-01-31T00:00:00-06:00,369.89442842,exp
1992,2004-02-29T00:00:00-06:00,766.03312178,exp
1992,2004-03-31T00:00:00-06:00,1224.85646528,exp
1992,2004-04-30T00:00:00-06:00,1665.46215828,exp
1992,2004-05-31T00:00:00-06:00,2111.14504803,exp
1992,2004-06-30T00:00:00-06:00,2540.75030427,exp
1992,2004-07-31T00:00:00-06:00,2963.34003561,exp
1992,2004-08-31T00:00:00-06:00,3352.36284312,exp
1992,2004-09-30T00:00:00-06:00,3750.80653246,exp
1992,2004-10-31T00:00:00-06:00,4156.7587575,exp
1992,2004-11-30T00:00:00-06:00,4579.38085927,exp
1992,2004-12-31T00:00:00-06:00,4966.69014929,exp
1992,2005-01-31T00:00:00-06:00,384.17250013,exp
1992,2005-02-28T00:00:00-06:00,819.40814484,exp
1992,2005-03-31T00:00:00-06:00,1284.19950136,exp
1992,2005-04-30T00:00:00-06:00,1803.57438913,exp
1992,2005-05-31T00:00:00-06:00,2288.55775172,exp
1992,2005-06-30T00:00:00-06:00,2769.94705737,exp
1992,2005-07-31T00:00:00-06:00,3207.62442103,exp
1992,2005-08-31T00:00:00-06:00,3635.56782596,exp
1992,2005-09-30T00:00:00-06:00,4059.41006043,exp
1992,2005-10-31T00:00:00-06:00,4501.38921699,exp
1992,2005-11-30T00:00:00-06:00,4966.40294946,exp
1992,2005-12-31T00:00:00-06:00,5372.03237282,exp
1992,2006-01-31T00:00:00-06:00,435.33210237,exp
1992,2006-02-28T00:00:00-06:00,926.36857164,exp
1992,2006-03-31T00:00:00-06:00,1541.08167493,exp
1992,2006-04-30T00:00:00-06:00,1991.28275909,exp
1992,2006-05-31T00:00:00-06:00,2603.61824832,exp
1992,2006-06-30T00:00:00-06:00,3138.9652411,exp
1992,2006-07-31T00:00:00-06:00,3614.97065191,exp
1992,2006-08-31T00:00:00-06:00,4115.09832538,exp
1992,2006-09-30T00:00:00-06:00,4610.38278186,exp
1992,2006-10-31T00:00:00-06:00,5130.22461507,exp
1992,2006-11-30T00:00:00-06:00,5672.12944344,exp
1992,2006-12-31T00:00:00-06:00,6127.3513975,exp
1992,2007-01-31T00:00:00-06:00,495.59170906,exp
1992,2007-02-28T00:00:00-06:00,1032.20002844,exp
1992,2007-03-31T00:00:00-06:00,1680.44900207,exp
1992,2007-04-30T00:00:00-06:00,2204.91449133,exp
1992,2007-05-31T00:00:00-06:00,2835.76369157,exp
1992,2007-06-30T00:00:00-06:00,3425.95384491,exp
1992,2007-07-31T00:00:00-06:00,3954.48197771,exp
1992,2007-08-31T00:00:00-06:00,4523.79425637,exp
1992,2007-09-30T00:00:00-06:00,5030.76612284,exp
1992,2007-10-31T00:00:00-06:00,5600.11620885,exp
1992,2007-11-30T00:00:00-06:00,6155.50794565,exp
1992,2007-12-31T00:00:00-06:00,6655.72556348,exp
1992,2008-01-31T00:00:00-06:00,522.42065544,exp
1992,2008-02-29T00:00:00-06:00,1181.77180584,exp
1992,2008-03-31T00:00:00-06:00,1784.9660315,exp
1992,2008-04-30T00:00:00-06:00,2468.69932596,exp
1992,2008-05-31T00:00:00-06:00,3145.90498086,exp
1992,2008-06-30T00:00:00-06:00,3760.14312576,exp
1992,2008-07-31T00:00:00-06:00,4373.04785551,exp
1992,2008-08-31T00:00:00-06:00,4961.67456709,exp
1992,2008-09-30T00:00:00-06:00,5543.66519297,exp
1992,2008-10-31T00:00:00-06:00,6194.71742518,exp
1992,2008-11-30T00:00:00-06:00,6743.59372852,exp
1992,2008-12-31T00:00:00-06:00,7213.18230247,exp
1992,2009-01-31T00:00:00-06:00,470.90835147,exp
1992,2009-02-28T00:00:00-06:00,984.98577782,exp
1992,2009-03-31T00:00:00-06:00,1575.02468278,exp
1992,2009-04-30T00:00:00-06:00,2141.44367508,exp
1992,2009-05-31T00:00:00-06:00,2716.72868894,exp
1992,2009-06-30T00:00:00-06:00,3279.43052467,exp
1992,2009-07-31T00:00:00-06:00,3794.06320855,exp
1992,2009-08-31T00:00:00-06:00,4329.82540686,exp
1992,2009-09-30T00:00:00-06:00,4833.81536659,exp
1992,2009-10-31T00:00:00-06:00,5388.7293695,exp
1992,2009-11-30T00:00:00-06:00,5916.3220605,exp
1992,2009-12-31T00:00:00-06:00,6430.78925876,exp
1992,2010-01-31T00:00:00-06:00,521.30169138,exp
1992,2010-02-28T00:00:00-06:00,1096.61915287,exp
1992,2010-03-31T00:00:00-06:00,1819.6549283,exp
1992,2010-04-30T00:00:00-06:00,2439.2817836,exp
1992,2010-05-31T00:00:00-06:00,3108.506548,exp
1992,2010-06-30T00:00:00-06:00,3723.96282935,exp
1992,2010-07-31T00:00:00-06:00,4337.18448065,exp
1992,2010-08-31T00:00:00-06:00,4911.53943825,exp
1992,2010-09-30T00:00:00-06:00,5486.70692924,exp
1992,2010-10-31T00:00:00-06:00,6105.73298032,exp
1992,2010-11-30T00:00:00-06:00,6717.91548923,exp
1992,2010-12-31T00:00:00-06:00,7315.42584063,exp
1992,2011-01-31T00:00:00-06:00,563.72051659,exp
1992,2011-02-28T00:00:00-06:00,1215.03317948,exp
1992,2011-03-31T00:00:00-06:00,2014.95487995,exp
1992,2011-04-30T00:00:00-06:00,2781.23271384,exp
1992,2011-05-31T00:00:00-06:00,3551.00526256,exp
1992,2011-06-30T00:00:00-06:00,4253.64177805,exp
1992,2011-07-31T00:00:00-06:00,4899.95857447,exp
1992,2011-08-31T00:00:00-06:00,5512.78296741,exp
1992,2011-09-30T00:00:00-06:00,6174.77674319,exp
1992,2011-10-31T00:00:00-06:00,6842.65467381,exp
1992,2011-11-30T00:00:00-06:00,7510.28729199,exp
1992,2011-12-31T00:00:00-06:00,8140.64270532,exp
1992,2012-01-31T00:00:00-06:00,655.63618554,exp
1992,2012-02-29T00:00:00-06:00,1378.60001509,exp
1992,2012-03-31T00:00:00-06:00,2217.24114865,exp
1992,2012-04-30T00:00:00-06:00,2969.15034039,exp
1992,2012-05-31T00:00:00-06:00,3806.73405293,exp
1992,2012-06-30T00:00:00-06:00,4559.56885156,exp
1992,2012-07-31T00:00:00-06:00,5253.83334931,exp
1992,2012-08-31T00:00:00-06:00,5957.06251767,exp
1992,2012-09-30T00:00:00-06:00,6662.37442505,exp
1992,2012-10-31T00:00:00-06:00,7365.31258508,exp
1992,2012-11-30T00:00:00-06:00,8094.39735653,exp
1992,2012-12-31T00:00:00-06:00,8747.32543415,exp
1992,2013-01-31T00:00:00-06:00,678.68711527,exp
1992,2013-02-28T00:00:00-06:00,1397.6671336,exp
1992,2013-03-31T00:00:00-06:00,2189.80263913,exp
1992,2013-04-30T00:00:00-06:00,2954.55774216,exp
1992,2013-05-31T00:00:00-06:00,3734.62871967,exp
1992,2013-06-30T00:00:00-06:00,4435.22871725,exp
1992,2013-07-31T00:00:00-06:00,5117.82282026,exp
1992,2013-08-31T00:00:00-06:00,5807.75160603,exp
1992,2013-09-30T00:00:00-06:00,6506.83015858,exp
1992,2013-10-31T00:00:00-06:00,7245.23434945,exp
1992,2013-11-30T00:00:00-06:00,7970.21152854,exp
1992,2013-12-31T00:00:00-06:00,8647.6197878,exp
1992,2014-01-31T00:00:00-06:00,673.90067912,exp
1992,2014-02-28T00:00:00-06:00,1427.73184574,exp
1992,2014-03-31T00:00:00-06:00,2245.45882799,exp
1992,2014-04-30T00:00:00-06:00,3022.0428177,exp
1992,2014-05-31T00:00:00-06:00,3865.37906949,exp
1992,2014-06-30T00:00:00-06:00,4658.18086044,exp
1992,2014-07-31T00:00:00-06:00,5406.11834789,exp
1992,2014-08-31T00:00:00-06:00,6131.03464066,exp
1992,2014-09-30T00:00:00-06:00,6866.23224488,exp
1992,2014-10-31T00:00:00-06:00,7639.90582281,exp
1992,2014-11-30T00:00:00-06:00,8391.14601042,exp
1992,2014-12-31T00:00:00-06:00,9135.46434662,exp
1992,2015-01-31T00:00:00-06:00,702.42327812,exp
1992,2015-02-28T00:00:00-06:00,1447.55593682,exp
1992,2015-03-31T00:00:00-06:00,2295.28481686,exp
1992,2015-04-30T00:00:00-06:00,3076.57110123,exp
1992,2015-05-31T00:00:00-06:00,3923.31324297,exp
1992,2015-06-30T00:00:00-06:00,4737.47363106,exp
1992,2015-07-31T00:00:00-06:00,5497.57383527,exp
1992,2015-08-31T00:00:00-06:00,6214.61568286,exp
1992,2015-09-30T00:00:00-06:00,6920.57179011,exp
1992,2015-10-31T00:00:00-06:00,7698.12181278,exp
1992,2015-11-30T00:00:00-06:00,8476.23545085,exp
1992,2015-12-31T00:00:00-06:00,9201.3159639,exp
1992,2016-01-31T00:00:00-06:00,708.7364171,exp
1992,2016-02-29T00:00:00-06:00,1551.40947464,exp
1992,2016-03-31T00:00:00-06:00,2393.53348306,exp
1992,2016-04-30T00:00:00-06:00,3277.67555448,exp
1992,2016-05-31T00:00:00-06:00,4225.92373474,exp
1992,2016-06-30T00:00:00-06:00,5062.8468979,exp
1992,2016-07-31T00:00:00-06:00,5843.25911314,exp
1992,2016-08-31T00:00:00-06:00,6607.40762998,exp
1992,2016-09-30T00:00:00-06:00,7434.56261964,exp
1992,2016-10-31T00:00:00-06:00,8253.41321279,exp
1992,2016-11-30T00:00:00-06:00,9104.70105478,exp
1992,2016-12-31T00:00:00-06:00,9924.1607801,exp
1992,2017-01-31T00:00:00-06:00,757.31478396,exp
1992,2017-02-28T00:00:00-06:00,1593.04282879,exp
1992,2017-03-31T00:00:00-06:00,2543.8653219,exp
1992,2017-04-30T00:00:00-06:00,3441.72023905,exp
1992,2017-05-31T00:00:00-06:00,4439.22051255,exp
1992,2017-06-30T00:00:00-06:00,5399.31557326,exp
1992,2017-07-31T00:00:00-06:00,6265.17885327,exp
1992,2017-08-31T00:00:00-06:00,7127.20358131,exp
1992,2017-09-30T00:00:00-06:00,8014.65822509,exp
1992,2017-10-31T00:00:00-06:00,8907.94641387,exp
1992,2017-11-30T00:00:00-06:00,9822.59523311,exp
1992,2017-12-31T00:00:00-06:00,10631.50519434,exp
1992,2018-01-31T00:00:00-06:00,794.39131744,exp
1992,2018-02-28T00:00:00-06:00,1674.39975226,exp
1992,2018-03-31T00:00:00-06:00,2746.00766797,exp
1992,2018-04-30T00:00:00-06:00,3686.83730466,exp
1992,2018-05-31T00:00:00-06:00,4751.30411115,exp
1992,2018-06-30T00:00:00-06:00,5725.46147493,exp
1992,2018-07-31T00:00:00-06:00,6650.27116239,exp
1992,2018-08-31T00:00:00-06:00,7597.92680689,exp
1992,2018-09-30T00:00:00-06:00,8481.82208494,exp
1992,2018-10-31T00:00:00-06:00,9481.31918067,exp
1992,2018-11-30T00:00:00-06:00,10428.16072531,exp
1992,2018-12-31T00:00:00-06:00,11280.24497816,exp
1992,2019-01-31T00:00:00-06:00,823.8837974,exp
1992,2019-02-28T00:00:00-06:00,1712.26577904,exp
1992,2019-03-31T00:00:00-06:00,2758.07317811,exp
1992,2019-04-30T00:00:00-06:00,3710.88300896,exp
1992,2019-05-31T00:00:00-06:00,4769.64319117,exp
1992,2019-06-30T00:00:00-06:00,5736.94853331,exp
1992,2019-07-31T00:00:00-06:00,6659.72851835,exp
1992,2019-08-31T00:00:00-06:00,7616.24898699,exp
1992,2019-09-30T00:00:00-06:00,8544.4115824,exp
1992,2019-10-31T00:00:00-06:00,9522.58187461,exp
1992,2019-11-30T00:00:00-06:00,10480.34800403,exp
1992,2019-12-31T00:00:00-06:00,11374.33453478,exp
1992,2020-01-31T00:00:00-06:00,820.69154793,exp
1992,2020-02-29T00:00:00-06:00,1855.12387648,exp
1992,2020-03-31T00:00:00-06:00,2993.6434054,exp
1992,2020-04-30T00:00:00-06:00,3835.86708924,exp
1992,2020-05-31T00:00:00-06:00,4682.35442186,exp
1992,2020-06-30T00:00:00-06:00,5612.60368084,exp
1992,2020-07-31T00:00:00-06:00,6535.5583441,exp
1992,2020-08-31T00:00:00-06:00,7480.86323067,exp
1992,2020-09-30T00:00:00-06:00,8460.9559612,exp
1992,2020-10-31T00:00:00-06:00,9506.93608315,exp
1992,2020-11-30T00:00:00-06:00,10574.16074656,exp
1992,2020-12-31T00:00:00-06:00,11612.34681282,exp
1992,2021-01-31T00:00:00-06:00,949.56966726,exp
1992,2021-02-28T00:00:00-06:00,2052.43173082,exp
1992,2021-03-31T00:00:00-06:00,3317.5678253,exp
1992,2021-04-30T00:00:00-06:00,4432.30907191,exp
1992,2021-05-31T00:00:00-06:00,5709.56240693,exp
1992,2021-06-30T00:00:00-06:00,7021.76551698,exp
1992,2021-07-31T00:00:00-06:00,8256.29840409,exp
1992,2021-08-31T00:00:00-06:00,9436.3106748,exp
1992,2021-09-30T00:00:00-06:00,10664.87894914,exp
1992,2021-10-31T00:00:00-06:00,11967.41363491,exp
1992,2021-11-30T00:00:00-06:00,13159.45064141,exp
1992,2021-12-31T00:00:00-06:00,14362.07624126,exp
1992,2022-01-31T00:00:00-06:00,1156.43861515,exp
1992,2022-02-28T00:00:00-06:00,2350.49496143,exp
1992,2022-03-31T00:00:00-06:00,3882.83172657,exp
1992,2022-04-30T00:00:00-06:00,5043.58578757,exp
1992,2022-05-31T00:00:00-06:00,6471.69954736,exp
1992,2022-06-30T00:00:00-06:00,7834.8414314,exp
1992,2022-07-31T00:00:00-06:00,9129.13461231,exp
1993,1999-01-31T00:00:00-06:00,539.682,imp
1993,1999-02-28T00:00:00-06:00,1070.75189383,imp
1993,1999-03-31T00:00:00-06:00,1670.59579383,imp
1993,1999-04-30T00:00:00-06:00,2159.76099634,imp
1993,1999-05-31T00:00:00-06:00,2678.14828913,imp
1993,1999-06-30T00:00:00-06:00,3208.76488913,imp
1993,1999-07-31T00:00:00-06:00,3742.12238913,imp
1993,1999-08-31T00:00:00-06:00,4254.45498913,imp
1993,1999-09-30T00:00:00-06:00,4779.88298913,imp
1993,1999-10-31T00:00:00-06:00,5287.71368913,imp
1993,1999-11-30T00:00:00-06:00,5846.41048487,imp
1993,1999-12-31T00:00:00-06:00,6354.59765207,imp
1993,2000-01-31T00:00:00-06:00,448.86359993,imp
1993,2000-02-29T00:00:00-06:00,879.69943045,imp
1993,2000-03-31T00:00:00-06:00,1404.18796984,imp
1993,2000-04-30T00:00:00-06:00,1801.62204223,imp
1993,2000-05-31T00:00:00-06:00,2339.22094482,imp
1993,2000-06-30T00:00:00-06:00,2792.43988163,imp
1993,2000-07-31T00:00:00-06:00,3226.06704922,imp
1993,2000-08-31T00:00:00-06:00,3677.39566504,imp
1993,2000-09-30T00:00:00-06:00,4146.15093302,imp
1993,2000-10-31T00:00:00-06:00,4632.81497037,imp
1993,2000-11-30T00:00:00-06:00,5119.80858558,imp
1993,2000-12-31T00:00:00-06:00,5544.82180287,imp
1993,2001-01-31T00:00:00-06:00,466.2664034,imp
1993,2001-02-28T00:00:00-06:00,909.8379537,imp
1993,2001-03-31T00:00:00-06:00,1370.41289796,imp
1993,2001-04-30T00:00:00-06:00,1771.28803647,imp
1993,2001-05-31T00:00:00-06:00,2288.77743599,imp
1993,2001-06-30T00:00:00-06:00,2739.70954471,imp
1993,2001-07-31T00:00:00-06:00,3166.59902187,imp
1993,2001-08-31T00:00:00-06:00,3672.87319609,imp
1993,2001-09-30T00:00:00-06:00,4100.29169731,imp
1993,2001-10-31T00:00:00-06:00,4581.03843328,imp
1993,2001-11-30T00:00:00-06:00,5080.42861969,imp
1993,2001-12-31T00:00:00-06:00,5492.92729326,imp
1993,2002-01-31T00:00:00-06:00,482.18834903,imp
1993,2002-02-28T00:00:00-06:00,928.13351137,imp
1993,2002-03-31T00:00:00-06:00,1356.56954381,imp
1993,2002-04-30T00:00:00-06:00,1863.57735014,imp
1993,2002-05-31T00:00:00-06:00,2430.52665392,imp
1993,2002-06-30T00:00:00-06:00,2904.76829134,imp
1993,2002-07-31T00:00:00-06:00,3415.98911207,imp
1993,2002-08-31T00:00:00-06:00,3913.82139162,imp
1993,2002-09-30T00:00:00-06:00,4398.79586777,imp
1993,2002-10-31T00:00:00-06:00,4942.36321381,imp
1993,2002-11-30T00:00:00-06:00,5454.90362093,imp
1993,2002-12-31T00:00:00-06:00,5958.10518467,imp
1993,2003-01-31T00:00:00-06:00,539.12197762,imp
1993,2003-02-28T00:00:00-06:00,1077.5967715,imp
1993,2003-03-31T00:00:00-06:00,1618.52504336,imp
1993,2003-04-30T00:00:00-06:00,2155.75968404,imp
1993,2003-05-31T00:00:00-06:00,2679.26838108,imp
1993,2003-06-30T00:00:00-06:00,3196.13356472,imp
1993,2003-07-31T00:00:00-06:00,3739.7499423,imp
1993,2003-08-31T00:00:00-06:00,4255.50019578,imp
1993,2003-09-30T00:00:00-06:00,4741.40030936,imp
1993,2003-10-31T00:00:00-06:00,5322.67448951,imp
1993,2003-11-30T00:00:00-06:00,5851.7546982,imp
1993,2003-12-31T00:00:00-06:00,6362.64871927,imp
1993,2004-01-31T00:00:00-06:00,525.24012437,imp
1993,2004-02-29T00:00:00-06:00,1052.17772007,imp
1993,2004-03-31T00:00:00-06:00,1661.94996604,imp
1993,2004-04-30T00:00:00-06:00,2197.25430694,imp
1993,2004-05-31T00:00:00-06:00,2771.12577098,imp
1993,2004-06-30T00:00:00-06:00,3366.13142785,imp
1993,2004-07-31T00:00:00-06:00,3969.6431479,imp
1993,2004-08-31T00:00:00-06:00,4535.87741642,imp
1993,2004-09-30T00:00:00-06:00,5096.31864266,imp
1993,2004-10-31T00:00:00-06:00,5679.42547847,imp
1993,2004-11-30T00:00:00-06:00,6314.84714624,imp
1993,2004-12-31T00:00:00-06:00,6903.63167723,imp
1993,2005-01-31T00:00:00-06:00,603.11610622,imp
1993,2005-02-28T00:00:00-06:00,1196.7165277,imp
1993,2005-03-31T00:00:00-06:00,1803.26235603,imp
1993,2005-04-30T00:00:00-06:00,2445.19487416,imp
1993,2005-05-31T00:00:00-06:00,3124.18910849,imp
1993,2005-06-30T00:00:00-06:00,3770.86252222,imp
1993,2005-07-31T00:00:00-06:00,4427.40480217,imp
1993,2005-08-31T00:00:00-06:00,5141.66836653,imp
1993,2005-09-30T00:00:00-06:00,5791.88534436,imp
1993,2005-10-31T00:00:00-06:00,6475.67288614,imp
1993,2005-11-30T00:00:00-06:00,7238.02627812,imp
1993,2005-12-31T00:00:00-06:00,7989.87321559,imp
1993,2006-01-31T00:00:00-06:00,726.41892475,imp
1993,2006-02-28T00:00:00-06:00,1376.71869395,imp
1993,2006-03-31T00:00:00-06:00,2157.61195722,imp
1993,2006-04-30T00:00:00-06:00,2789.33996835,imp
1993,2006-05-31T00:00:00-06:00,3606.56471607,imp
1993,2006-06-30T00:00:00-06:00,4349.24594817,imp
1993,2006-07-31T00:00:00-06:00,5119.44885134,imp
1993,2006-08-31T00:00:00-06:00,5943.72423078,imp
1993,2006-09-30T00:00:00-06:00,6734.2247922,imp
1993,2006-10-31T00:00:00-06:00,7506.10809442,imp
1993,2006-11-30T00:00:00-06:00,8422.12853268,imp
1993,2006-12-31T00:00:00-06:00,9168.15301413,imp
1993,2007-01-31T00:00:00-06:00,816.19548536,imp
1993,2007-02-28T00:00:00-06:00,1555.05034832,imp
1993,2007-03-31T00:00:00-06:00,2443.00551834,imp
1993,2007-04-30T00:00:00-06:00,3233.23977748,imp
1993,2007-05-31T00:00:00-06:00,4137.80012809,imp
1993,2007-06-30T00:00:00-06:00,4994.38820995,imp
1993,2007-07-31T00:00:00-06:00,5921.42075081,imp
1993,2007-08-31T00:00:00-06:00,6855.65946391,imp
1993,2007-09-30T00:00:00-06:00,7746.24897664,imp
1993,2007-10-31T00:00:00-06:00,8741.82810253,imp
1993,2007-11-30T00:00:00-06:00,9808.94568122,imp
1993,2007-12-31T00:00:00-06:00,10706.6239966,imp
1993,2008-01-31T00:00:00-06:00,1086.47720751,imp
1993,2008-02-29T00:00:00-06:00,2138.09986421,imp
1993,2008-03-31T00:00:00-06:00,3048.67585497,imp
1993,2008-04-30T00:00:00-06:00,4384.53941589,imp
1993,2008-05-31T00:00:00-06:00,5555.2557662,imp
1993,2008-06-30T00:00:00-06:00,6660.30785608,imp
1993,2008-07-31T00:00:00-06:00,7814.95412825,imp
1993,2008-08-31T00:00:00-06:00,9013.06746308,imp
1993,2008-09-30T00:00:00-06:00,10129.08836922,imp
1993,2008-10-31T00:00:00-06:00,11301.05509375,imp
1993,2008-11-30T00:00:00-06:00,12182.02787028,imp
1993,2008-12-31T00:00:00-06:00,13027.30821803,imp
1993,2009-01-31T00:00:00-06:00,733.17858534,imp
1993,2009-02-28T00:00:00-06:00,1462.7500428,imp
1993,2009-03-31T00:00:00-06:00,2212.25089301,imp
1993,2009-04-30T00:00:00-06:00,2921.11998815,imp
1993,2009-05-31T00:00:00-06:00,3646.36464733,imp
1993,2009-06-30T00:00:00-06:00,4465.277204,imp
1993,2009-07-31T00:00:00-06:00,5285.63348112,imp
1993,2009-08-31T00:00:00-06:00,6121.75207385,imp
1993,2009-09-30T00:00:00-06:00,6900.24957924,imp
1993,2009-10-31T00:00:00-06:00,7803.67987577,imp
1993,2009-11-30T00:00:00-06:00,8706.36020702,imp
1993,2009-12-31T00:00:00-06:00,9579.76074336,imp
1993,2010-01-31T00:00:00-06:00,844.54284231,imp
1993,2010-02-28T00:00:00-06:00,1650.62732509,imp
1993,2010-03-31T00:00:00-06:00,2623.11715744,imp
1993,2010-04-30T00:00:00-06:00,3570.77609968,imp
1993,2010-05-31T00:00:00-06:00,4538.18267698,imp
1993,2010-06-30T00:00:00-06:00,5469.74293492,imp
1993,2010-07-31T00:00:00-06:00,6547.30409769,imp
1993,2010-08-31T00:00:00-06:00,7494.74591203,imp
1993,2010-09-30T00:00:00-06:00,8414.95301481,imp
1993,2010-10-31T00:00:00-06:00,9459.38007465,imp
1993,2010-11-30T00:00:00-06:00,10419.81260864,imp
1993,2010-12-31T00:00:00-06:00,11544.88143232,imp
1993,2011-01-31T00:00:00-06:00,981.20405686,imp
1993,2011-02-28T00:00:00-06:00,1994.42448851,imp
1993,2011-03-31T00:00:00-06:00,3248.58508498,imp
1993,2011-04-30T00:00:00-06:00,4310.342231,imp
1993,2011-05-31T00:00:00-06:00,5500.73315329,imp
1993,2011-06-30T00:00:00-06:00,6608.00944139,imp
1993,2011-07-31T00:00:00-06:00,7832.70918597,imp
1993,2011-08-31T00:00:00-06:00,9084.20616276,imp
1993,2011-09-30T00:00:00-06:00,10230.66077622,imp
1993,2011-10-31T00:00:00-06:00,11418.49129884,imp
1993,2011-11-30T00:00:00-06:00,12682.40343544,imp
1993,2011-12-31T00:00:00-06:00,13827.50155267,imp
1993,2012-01-31T00:00:00-06:00,1275.93368583,imp
1993,2012-02-29T00:00:00-06:00,2376.19312963,imp
1993,2012-03-31T00:00:00-06:00,3754.58290212,imp
1993,2012-04-30T00:00:00-06:00,4857.66126725,imp
1993,2012-05-31T00:00:00-06:00,6141.90851145,imp
1993,2012-06-30T00:00:00-06:00,7317.10498822,imp
1993,2012-07-31T00:00:00-06:00,8501.45886594,imp
1993,2012-08-31T00:00:00-06:00,9855.08841105,imp
1993,2012-09-30T00:00:00-06:00,10952.7969155,imp
1993,2012-10-31T00:00:00-06:00,12317.29107163,imp
1993,2012-11-30T00:00:00-06:00,13635.71538797,imp
1993,2012-12-31T00:00:00-06:00,14915.17752702,imp
1993,2013-01-31T00:00:00-06:00,1325.75619803,imp
1993,2013-02-28T00:00:00-06:00,2518.4302146,imp
1993,2013-03-31T00:00:00-06:00,3791.95096289,imp
1993,2013-04-30T00:00:00-06:00,5069.88862125,imp
1993,2013-05-31T00:00:00-06:00,6293.33333684,imp
1993,2013-06-30T00:00:00-06:00,7463.72512783,imp
1993,2013-07-31T00:00:00-06:00,8746.28472506,imp
1993,2013-08-31T00:00:00-06:00,10023.67838958,imp
1993,2013-09-30T00:00:00-06:00,11234.05378024,imp
1993,2013-10-31T00:00:00-06:00,12578.26410751,imp
1993,2013-11-30T00:00:00-06:00,13896.71218949,imp
1993,2013-12-31T00:00:00-06:00,15088.46137219,imp
1993,2014-01-31T00:00:00-06:00,1308.36243005,imp
1993,2014-02-28T00:00:00-06:00,2491.91182829,imp
1993,2014-03-31T00:00:00-06:00,3929.14836575,imp
1993,2014-04-30T00:00:00-06:00,5236.74967235,imp
1993,2014-05-31T00:00:00-06:00,6608.9761949,imp
